_id,earthquake_id,event_time,evt_dep,evt_lat,evt_lon,evt_mag,stations,network
606b1830474ef7248650ca64,GT30218,2011-05-27T22:02:51.110000Z,51.7,47.428,-122.891,3,"[""BABR"",""BLOW"",""BRAN"",""DAVN"",""DOSE"",""FISH"",""FORK"",""GNW"",""HEBO"",""HOOD"",""KENT"",""LCCR"",""LEBA"",""LON"",""LRIV"",""LTY"",""MEGW"",""MRBL"",""OFR"",""OMAK"",""RATT"",""SHUK"",""SP2"",""SQM"",""STOR"",""TAKO"",""TOLT"",""TREE"",""TUCA"",""UMAT"",""WISH"",""WOLL"",""YACT""]",UW
606b1830474ef7248650ca65,GT30407,2005-07-19T03:54:53.280000Z,0,46.196,-122.19,3.2,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca66,GT30016,2014-12-11T00:06:28.830000Z,0,42.0143,-119.6523,3.8,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca67,GT30051,2014-11-13T05:41:50.600000Z,14.7,41.9501,-119.7046,3.3,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca68,GT30569,2002-11-16T09:37:39.380000Z,10,45.154,-116.86,3.1,"[""GNW"",""HEBO"",""LON"",""MEGW"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca69,GT30660,2000-02-01T00:11:07.600000Z,4.9,45.166,-120.051,3.6,"[""LTY"",""TTW""]",UW
606b1830474ef7248650ca6a,GT30089,2014-11-06T08:52:53.810000Z,12.8,41.9649,-119.6707,3,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca6b,GT30642,2000-09-06T06:54:17.990000Z,6.4,46.1,-118.413,3,"[""GNW"",""LON"",""RWW"",""TTW""]",UW
606b1830474ef7248650ca6c,GT30650,2000-04-21T21:52:30.310000Z,0,46.732,-122.778,3.1,[],UW
606b1830474ef7248650ca6d,GT30351,2006-04-26T14:24:06.620000Z,20,45.016,-122.561,3,"[""HEBO"",""HOOD"",""LTY"",""MEGW"",""OFR"",""TAKO"",""TOLO""]",UW
606b1830474ef7248650ca6e,GT30465,2004-10-02T14:55:42.990000Z,1.1,46.1975,-122.1902,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca6f,GT30025,2014-12-04T05:24:54.700000Z,16,41.9748,-119.8114,4.6,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca70,GT30580,2002-06-29T14:36:04.860000Z,6.2,45.376,-121.685,4,"[""GNW"",""HEBO"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""RWW"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca71,GT30494,2004-10-01T05:29:10.020000Z,0,46.204,-122.186,3.4,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca72,GT30489,2004-10-01T09:22:19.080000Z,1.4,46.1962,-122.1912,3.2,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca73,GT30603,2001-06-25T15:01:27.650000Z,12.7,47.699,-117.41,3.1,"[""GNW"",""LON"",""LTY"",""OPC"",""RWW"",""SQM"",""TTW""]",UW
606b1830474ef7248650ca74,GT30097,2014-11-05T23:01:12.300000Z,3.8,41.9256,-119.6733,3.1,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca75,GT30647,2000-05-03T22:03:55.280000Z,0,46.77,-122.783,3,"[""GNW"",""TTW""]",UW
606b1830474ef7248650ca76,GT30226,2010-12-30T09:17:45.680000Z,14.5,45.1713,-120.8964,3.6,"[""BRAN"",""DAVN"",""DOSE"",""FISH"",""FORK"",""GNW"",""HEBO"",""HOOD"",""IRON"",""KENT"",""LCCR"",""LEBA"",""LON"",""LRIV"",""LTY"",""MEGW"",""MRBL"",""OFR"",""RATT"",""SHUK"",""SP2"",""SQM"",""STOR"",""TAKO"",""TOLT"",""TREE"",""WISH"",""WOLL"",""YACT""]",UW
606b1830474ef7248650ca77,GT30111,2014-11-05T08:24:40.240000Z,10.4,41.9618,-119.7533,3,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca78,GT30196,2012-03-20T08:43:47.350000Z,29.5,44.361,-124.438,3.2,"[""BABR"",""BLOW"",""BRAN"",""DAVN"",""DDRF"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""IRON"",""IZEE"",""JEDS"",""KENT"",""LCCR"",""LEBA"",""LON"",""LRIV"",""LTY"",""MEGW"",""MRBL"",""OFR"",""OMAK"",""PHIN"",""RADR"",""RATT"",""SHUK"",""SP2"",""STOR"",""TAKO"",""TOLT"",""TUCA"",""UMAT"",""WISH"",""WOLL""]",UW
606b1830474ef7248650ca79,GT30655,2000-03-20T23:04:33.970000Z,0,46.695,-122.76,3.3,"[""GNW"",""LTY"",""RWW"",""TTW""]",UW
606b1830474ef7248650ca7a,GT30183,2012-11-30T21:30:15.400000Z,11.8,42.156,-124.323,3.3,"[""BABR"",""BLOW"",""BRAN"",""CCRK"",""DAVN"",""DDRF"",""DOSE"",""FORK"",""GNW"",""HOOD"",""IRON"",""IZEE"",""JEDS"",""KENT"",""LEBA"",""LON"",""LRIV"",""LTY"",""MRBL"",""OFR"",""OMAK"",""PASS"",""PHIN"",""RADR"",""RATT"",""SHUK"",""SP2"",""STOR"",""TAKO"",""TOLT"",""TUCA"",""UMAT"",""WISH"",""WOLL""]",UW
606b1830474ef7248650ca7b,GT30244,2009-04-23T07:58:11.250000Z,16.8,41.008,-121.49,3.1,"[""BLOW"",""BRAN"",""DAVN"",""FISH"",""GNW"",""HEBO"",""HOOD"",""IRON"",""IZEE"",""KENT"",""LCCR"",""LEBA"",""LON"",""LTY"",""MEGW"",""MRBL"",""OFR"",""OMAK"",""OPC"",""PASS"",""SQM"",""STOR"",""TAKO"",""TOLO"",""TOLT"",""TREE"",""TUCA"",""UMAT"",""WISH"",""WOLL"",""YACT""]",UW
606b1830474ef7248650ca7c,GT30498,2004-10-01T03:28:06.850000Z,0.4,46.199,-122.189,3.2,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca7d,GT30565,2003-04-24T19:26:29.790000Z,12,45.6479,-122.7514,3.9,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TTW""]",UW
606b1830474ef7248650ca7e,GT30378,2005-09-23T08:22:09.320000Z,0,46.194,-122.194,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TTW""]",UW
606b1830474ef7248650ca7f,GT30170,2013-06-27T02:45:34.350000Z,4.2,47.8587,-120.7222,3.8,"[""BABR"",""BLOW"",""BRAN"",""DAVN"",""DDRF"",""DOSE"",""FORK"",""GNW"",""HOOD"",""IRON"",""IZEE"",""JEDS"",""KENT"",""LON"",""LRIV"",""LTY"",""MRBL"",""PHIN"",""RADR"",""RATT"",""SHUK"",""SP2"",""STOR"",""TOLT"",""TREE"",""TUCA"",""UMAT"",""WISH"",""WOLL""]",UW
606b1830474ef7248650ca80,GT30404,2005-07-22T17:47:48.670000Z,0.2,46.195,-122.192,3.1,"[""GNW"",""HEBO"",""LON"",""MEGW"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca81,GT30021,2014-12-10T13:52:33.820000Z,3.4,41.8452,-119.6079,3.4,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT""]",UW
606b1830474ef7248650ca82,GT30098,2014-11-05T22:23:52.250000Z,9.6,41.8919,-119.6891,3.1,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca83,GT30175,2013-04-07T08:57:07.110000Z,17.2,47.3875,-122.6935,3.4,"[""BABR"",""BLOW"",""BRAN"",""CCRK"",""DAVN"",""DDRF"",""DOSE"",""FORK"",""GNW"",""HOOD"",""IRON"",""IZEE"",""JEDS"",""KENT"",""LEBA"",""LON"",""LRIV"",""LTY"",""MRBL"",""OMAK"",""PHIN"",""RADR"",""RATT"",""SHUK"",""SP2"",""STOR"",""TOLT"",""TREE"",""TUCA"",""UMAT"",""WISH"",""WOLL""]",UW
606b1830474ef7248650ca84,GT30577,2002-07-03T12:22:44.790000Z,12.3,48.938,-123.065,3.1,"[""GNW"",""LON"",""OFR"",""OPC"",""RWW"",""SQM"",""TAKO"",""TTW""]",UW
606b1830474ef7248650ca85,GT30081,2014-11-07T01:51:12.170000Z,5.7,41.9397,-119.6857,3.4,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca86,GT30397,2005-07-31T09:34:39.230000Z,5.5,46.1942,-122.187,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca87,GT30267,2008-03-20T20:03:58.770000Z,16.3,45.1221,-120.9525,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""WISH""]",UW
606b1830474ef7248650ca88,GT30077,2014-11-07T08:05:54.830000Z,2.2,41.8219,-119.6432,4.7,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca89,GT30387,2005-08-22T03:55:40.510000Z,0,46.194,-122.189,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca8a,GT30339,2006-07-25T06:13:37.380000Z,6.7,47.6517,-120.1833,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO""]",UW
606b1830474ef7248650ca8b,GT30386,2005-08-23T10:07:28.830000Z,1.3,46.201,-122.172,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca8c,GT30094,2014-11-06T01:21:12.030000Z,10,41.8271,-119.6409,3.7,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca8d,GT30024,2014-12-04T11:59:44.340000Z,5.4,41.9184,-119.649,3.1,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca8e,GT30454,2004-10-02T21:08:02.650000Z,0.9,46.1987,-122.1898,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca8f,GT30132,2014-09-07T18:13:57.340000Z,2.9,41.0478,-120.1887,3.2,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca90,GT30265,2008-04-28T07:39:07.520000Z,20.2,45.129,-120.955,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""WISH""]",UW
606b1830474ef7248650ca91,GT30624,2001-02-23T23:37:41.570000Z,0,46.708,-122.779,3.1,"[""GNW"",""LON"",""RWW"",""SQM"",""TTW""]",UW
606b1830474ef7248650ca92,GT30340,2006-07-18T16:55:46.490000Z,0.8,46.2043,-122.1828,3.6,"[""GNW"",""HEBO"",""LON"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO""]",UW
606b1830474ef7248650ca93,GT30207,2011-11-11T22:46:21.800000Z,24.4,45.4347,-122.8238,3,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FISH"",""FORK"",""GNW"",""HOOD"",""IRON"",""IZEE"",""JEDS"",""KENT"",""LCCR"",""LEBA"",""LON"",""LRIV"",""LTY"",""MEGW"",""MRBL"",""OFR"",""OMAK"",""RADR"",""RATT"",""SP2"",""STOR"",""TAKO"",""TOLT"",""TUCA"",""UMAT"",""WISH"",""WOLL"",""YACT""]",UW
606b1830474ef7248650ca94,GT30433,2004-12-18T12:41:30.650000Z,1,46.2103,-122.1916,3.6,"[""GNW"",""HEBO"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca95,GT30088,2014-11-06T11:12:28.070000Z,5,41.9618,-119.8499,3,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca96,GT30163,2013-10-29T11:24:15.260000Z,9.3,47.8067,-120.7442,3.2,"[""BABR"",""BLOW"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""MRBL"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT""]",UW
606b1830474ef7248650ca97,GT30633,2001-01-20T21:05:10.670000Z,0,46.77,-122.799,3,"[""GNW"",""LON"",""RWW"",""SQM""]",UW
606b1830474ef7248650ca98,GT30467,2004-10-02T05:46:34.750000Z,0.9,46.1978,-122.1912,3.5,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca99,GT30582,2002-05-15T17:54:48.060000Z,8.1,42.24,-121.89,4.2,"[""GNW"",""HEBO"",""LON"",""LTY"",""OPC"",""RWW"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca9a,GT30164,2013-09-05T07:09:41.850000Z,26.2,47.7635,-122.508,3,"[""BABR"",""BLOW"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""MRBL"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""TUCA"",""WISH"",""WOLL""]",UW
606b1830474ef7248650ca9b,GT30522,2004-08-19T06:06:03.730000Z,30.9,44.6131,-124.284,4.7,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca9c,GT30117,2014-11-04T21:16:08.320000Z,8.9,41.922,-119.6994,3.1,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650ca9d,GT30449,2004-10-03T04:50:49.450000Z,0.9,46.2003,-122.183,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca9e,GT30538,2004-06-27T03:24:41.780000Z,5,42.101,-120.282,3.2,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650ca9f,GT30422,2005-03-27T04:31:14.270000Z,0.1,46.1937,-122.219,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650caa0,GT30294,2007-01-04T08:30:11.260000Z,18.3,45.123,-120.937,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""WISH""]",UW
606b1830474ef7248650caa1,GT30261,2008-06-28T00:28:02.940000Z,5.2,48.1283,-116.2945,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""WISH""]",UW
606b1830474ef7248650caa2,GT30632,2001-01-22T22:54:24.940000Z,0,46.743,-122.81,3.1,"[""GNW"",""LON"",""RWW"",""SQM""]",UW
606b1830474ef7248650caa3,GT30541,2004-06-17T09:16:42.930000Z,36,46.634,-118.229,3.4,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650caa4,GT30002,2014-12-20T06:04:11.460000Z,9.5,41.8801,-119.6076,3.1,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650caa5,GT30405,2005-07-21T10:00:04.220000Z,0.5,46.196,-122.191,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650caa6,GT30513,2004-09-30T07:23:28.380000Z,0.9,46.2,-122.19,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650caa7,GT30338,2006-07-25T12:31:45.920000Z,1.6,46.2035,-122.1915,3.6,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO""]",UW
606b1830474ef7248650caa8,GT30356,2006-02-25T03:17:38.750000Z,0,46.203,-122.179,3,"[""GNW"",""HEBO"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO""]",UW
606b1830474ef7248650caa9,GT30096,2014-11-05T23:54:38.540000Z,11.3,41.9061,-119.6952,3,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650caaa,GT30182,2012-12-27T06:36:46.220000Z,55.9,48.6693,-123.2308,4.1,"[""BABR"",""BLOW"",""BRAN"",""CCRK"",""DAVN"",""DDRF"",""DOSE"",""FORK"",""GNW"",""HOOD"",""IRON"",""IZEE"",""JEDS"",""KENT"",""LON"",""LRIV"",""LTY"",""OFR"",""OMAK"",""PHIN"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""TUCA"",""UMAT"",""WISH"",""WOLL""]",UW
606b1830474ef7248650caab,GT30488,2004-10-01T12:00:18.570000Z,0.7,46.199,-122.192,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650caac,GT30199,2012-02-29T05:00:30.250000Z,10,41.1333,-123.8308,3.8,"[""BABR"",""BLOW"",""BRAN"",""CCRK"",""DAVN"",""DDRF"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""IRON"",""IZEE"",""JEDS"",""KENT"",""LCCR"",""LEBA"",""LON"",""LRIV"",""LTY"",""MEGW"",""MRBL"",""OFR"",""OMAK"",""PHIN"",""RADR"",""RATT"",""SHUK"",""SP2"",""STOR"",""TAKO"",""TOLT"",""TUCA"",""UMAT"",""WISH"",""WOLL""]",UW
606b1830474ef7248650caad,GT30048,2014-11-13T10:21:50.320000Z,6.6,41.9181,-119.6605,3.1,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650caae,GT30282,2007-05-11T18:08:09.760000Z,0,46.208,-122.281,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""WISH""]",UW
606b1830474ef7248650caaf,GT30119,2014-11-03T16:43:55.720000Z,8.3,45.3317,-117.1678,3.4,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650cab0,GT30391,2005-08-12T20:53:47.370000Z,10,42.2212,-120.0395,3.8,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650cab1,GT30613,2001-05-01T21:59:59.490000Z,0,46.763,-122.684,3.3,"[""GNW"",""LON"",""RWW"",""SQM"",""TTW""]",UW
606b1830474ef7248650cab2,GT30011,2014-12-14T22:58:02.770000Z,4.2,41.885,-119.6114,3.3,"[""BABR"",""BRAN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650cab3,GT30395,2005-08-01T07:15:07.460000Z,0,46.19,-122.19,3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650cab4,GT30639,2000-10-15T14:30:05.310000Z,56.9,47.884,-123.016,3.5,"[""GNW"",""LON"",""LTY"",""RWW""]",UW
606b1830474ef7248650cab5,GT30278,2007-06-25T02:32:28.620000Z,25.8,41.1284,-124.6996,5,"[""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""WISH""]",UW
606b1830474ef7248650cab6,GT30239,2009-10-01T03:10:05.910000Z,48.2,47.2085,-123.2451,3.9,"[""BLOW"",""BRAN"",""DAVN"",""FISH"",""GNW"",""HEBO"",""HOOD"",""IRON"",""IZEE"",""KENT"",""LCCR"",""LEBA"",""LON"",""LTY"",""MEGW"",""MRBL"",""OFR"",""OMAK"",""PASS"",""SQM"",""STOR"",""TAKO"",""TOLO"",""TOLT"",""TREE"",""TUCA"",""UMAT"",""WISH"",""WOLL"",""YACT""]",UW
606b1830474ef7248650cab7,GT30583,2002-04-06T19:13:49.120000Z,5,44.551,-116.167,3.5,"[""GNW"",""LON"",""OPC"",""RWW"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650cab8,GT30374,2005-09-28T23:20:45.570000Z,5,44.58,-116.029,3.5,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650cab9,GT30453,2004-10-02T21:38:11.350000Z,1,46.1988,-122.1887,3.2,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650caba,GT30110,2014-11-05T08:27:52.820000Z,7.7,41.9533,-119.6931,3,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650cabb,GT30043,2014-11-15T14:20:58.140000Z,11.3,41.9065,-119.6437,3,"[""BABR"",""BRAN"",""DAVN"",""DOSE"",""FORK"",""GNW"",""HEBO"",""HOOD"",""JEDS"",""LON"",""LRIV"",""LTY"",""OMAK"",""RADR"",""RATT"",""SHUK"",""SP2"",""TOLT"",""WISH""]",UW
606b1830474ef7248650cabc,GT30368,2005-11-02T13:50:19.810000Z,0,46.201,-122.193,3.1,"[""GNW"",""HEBO"",""HOOD"",""LON"",""MEGW"",""OFR"",""OPC"",""SQM"",""TAKO"",""TOLO"",""TTW""]",UW
606b1830474ef7248650cabd,GT30464,2004-10-02T16:14:23.580000Z,1.8,46.205,-122.19,3.3,"[""GNW"",""HEBO"",""HOOD"",""LON"",""LTY"",""MEGW"",""OFR"",""OPC"",""TAKO"",""TOLO"",""TTW""]",UW
